0,1,1.5,2,2.5,3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9
509,0.31368,0.25962,0.27209,0.31903,0.39685,0.42062,0.43963,0.4527,0.46696,0.48418,0.51092,0.5424,0.58934,0.62736,0.65825,0.66776,0.67964
510,0.30655,0.25427,0.26615,0.3119,0.38794,0.41111,0.43012,0.44319,0.45745,0.47527,0.50616,0.54359,0.59884,0.64399,0.67845,0.68974,0.70162
511,0.29883,0.24833,0.26021,0.30536,0.37962,0.4022,0.42062,0.43309,0.44854,0.46696,0.50201,0.54478,0.60894,0.66063,0.69924,0.71172,0.7242
512,0.29051,0.24239,0.25427,0.29823,0.37071,0.39269,0.41111,0.42299,0.43903,0.45804,0.49725,0.54656,0.61904,0.67786,0.72123,0.7343,0.74796
513,0.28219,0.23704,0.24833,0.2911,0.3624,0.38378,0.40161,0.41349,0.42953,0.44973,0.49369,0.54775,0.62974,0.69509,0.74261,0.75687,0.77113
514,0.27269,0.23051,0.24239,0.28398,0.35348,0.37428,0.39151,0.40398,0.42002,0.44082,0.48894,0.55013,0.64043,0.7135,0.76459,0.78004,0.79549
515,0.26378,0.22457,0.23645,0.27685,0.34457,0.36477,0.382,0.39388,0.41052,0.4325,0.48537,0.55191,0.65172,0.73133,0.78717,0.8044,0.81984
516,0.25368,0.21803,0.23051,0.26972,0.33626,0.35586,0.37249,0.38438,0.40101,0.42418,0.48121,0.55429,0.663,0.75034,0.81093,0.82876,0.84539
517,0.24417,0.21209,0.22457,0.26318,0.32734,0.34635,0.3624,0.37428,0.3921,0.41586,0.47765,0.55666,0.67548,0.76994,0.8347,0.85371,0.87094
518,0.23467,0.20556,0.21863,0.25605,0.31903,0.33744,0.35348,0.36477,0.38259,0.40755,0.47408,0.55963,0.68796,0.78955,0.85905,0.87925,0.89708
519,0.22516,0.19902,0.21268,0.24952,0.31071,0.32853,0.34398,0.35527,0.37368,0.39923,0.47111,0.5626,0.70043,0.80975,0.88341,0.9048,0.92381
520,0.21506,0.19308,0.20674,0.24239,0.3018,0.31903,0.33447,0.34576,0.36418,0.39091,0.46755,0.56617,0.7141,0.83173,0.90955,0.93213,0.95173
521,0.20496,0.18654,0.2008,0.23526,0.29289,0.30952,0.32437,0.33566,0.35467,0.38259,0.46458,0.57033,0.72895,0.8543,0.93747,0.96124,0.98144
522,0.19546,0.1806,0.19486,0.22872,0.28457,0.30061,0.31546,0.32616,0.34576,0.37487,0.46161,0.57449,0.74321,0.87688,0.96421,0.98916,1.01
523,0.18654,0.17407,0.18892,0.2216,0.27625,0.2917,0.30596,0.31665,0.33685,0.36655,0.45864,0.57864,0.75806,0.89945,0.99154,1.0177,1.0391
524,0.17704,0.16813,0.18298,0.21447,0.26734,0.28219,0.29586,0.30655,0.32734,0.35824,0.45567,0.58221,0.77232,0.92143,1.0189,1.0468,1.0682
525,0.16753,0.16159,0.17644,0.20674,0.25843,0.27269,0.28576,0.29645,0.31784,0.34992,0.4527,0.58637,0.78776,0.9452,1.0468,1.0759,1.0985
526,0.15922,0.15565,0.1705,0.20021,0.24952,0.26318,0.27625,0.28635,0.30833,0.3416,0.44913,0.58993,0.80083,0.96599,1.0723,1.102,1.1252
527,0.1503,0.14971,0.16456,0.19308,0.24061,0.25368,0.26615,0.27625,0.29823,0.33269,0.44497,0.59231,0.81272,0.9856,1.0961,1.127,1.1502
528,0.14199,0.14377,0.15862,0.18595,0.2317,0.24417,0.25665,0.26675,0.28873,0.32378,0.44082,0.59409,0.824,1.0028,1.1175,1.1496,1.1739
529,0.13486,0.13783,0.15268,0.17882,0.22278,0.23467,0.24655,0.25665,0.27922,0.31487,0.43606,0.59409,0.83054,1.0141,1.13,1.162,1.1858
530,0.12654,0.13189,0.14615,0.1711,0.21328,0.22457,0.23585,0.24536,0.26853,0.30536,0.43012,0.5929,0.83648,1.023,1.1401,1.1715,1.1959
531,0.11941,0.12595,0.14021,0.16397,0.20496,0.21565,0.22635,0.23585,0.25902,0.29586,0.42418,0.59171,0.84183,1.0337,1.1531,1.1846,1.2096
532,0.11228,0.1206,0.13367,0.15684,0.19546,0.20556,0.21684,0.22575,0.24892,0.28635,0.41765,0.58934,0.84539,1.042,1.1638,1.1965,1.2209
533,0.10575,0.11525,0.12773,0.14912,0.18654,0.19605,0.20674,0.21565,0.23882,0.27685,0.41111,0.58637,0.84836,1.0486,1.1721,1.206,1.2304
534,0.099213,0.10991,0.12238,0.14258,0.17763,0.18654,0.19664,0.20556,0.22932,0.26793,0.40398,0.5828,0.84955,1.0539,1.1799,1.2137,1.2381
535,0.093272,0.10456,0.11644,0.13545,0.16932,0.17763,0.18714,0.19605,0.21922,0.25843,0.39685,0.57924,0.85074,1.0581,1.1864,1.2209,1.2452
536,0.087331,0.099213,0.1105,0.12832,0.1604,0.16872,0.17763,0.18654,0.20971,0.24892,0.39032,0.57508,0.85074,1.0616,1.1917,1.2268,1.2517
537,0.081984,0.09446,0.10515,0.12179,0.15209,0.15981,0.16872,0.17704,0.2008,0.24001,0.38319,0.57151,0.85133,1.0652,1.1971,1.2321,1.2577
538,0.077232,0.089708,0.099807,0.11525,0.14436,0.1509,0.15922,0.16753,0.1913,0.2311,0.37665,0.56736,0.85193,1.0694,1.2024,1.2375,1.2648
539,0.072479,0.084955,0.09446,0.10872,0.13605,0.14199,0.1503,0.15803,0.18239,0.22278,0.37012,0.56439,0.85311,1.0735,1.2084,1.244,1.2702
540,0.067726,0.080202,0.089114,0.10218,0.12773,0.13367,0.14199,0.14971,0.17347,0.21387,0.36418,0.56142,0.8549,1.0789,1.2155,1.2517,1.2779
541,0.063568,0.076044,0.083767,0.096243,0.1206,0.12595,0.13367,0.1408,0.16516,0.20615,0.35883,0.55963,0.85787,1.0848,1.2232,1.2595,1.2862
542,0.059409,0.071885,0.079014,0.090302,0.11288,0.11822,0.12535,0.13308,0.15743,0.19902,0.35408,0.55904,0.86262,1.0937,1.2327,1.2696,1.2969
543,0.055844,0.067726,0.074261,0.084361,0.10575,0.1105,0.11763,0.12476,0.14971,0.19189,0.35051,0.55963,0.86975,1.105,1.2464,1.2826,1.31
544,0.05228,0.064162,0.070103,0.079014,0.099213,0.10337,0.1105,0.11763,0.14258,0.18536,0.34814,0.56201,0.87925,1.1181,1.2613,1.2987,1.3248
545,0.048715,0.060597,0.06535,0.074261,0.092678,0.096243,0.10337,0.1105,0.13605,0.17942,0.34635,0.56617,0.89054,1.1347,1.2803,1.3171,1.3432
546,0.045745,0.057033,0.061191,0.068914,0.086737,0.089708,0.096837,0.10337,0.12951,0.17466,0.34576,0.57151,0.9048,1.1543,1.3011,1.3385,1.3634
547,0.042775,0.053468,0.057627,0.064756,0.080796,0.083767,0.090302,0.097431,0.12416,0.16991,0.34635,0.57864,0.92143,1.1769,1.3236,1.3605,1.3866
548,0.039804,0.050498,0.054062,0.060003,0.075449,0.07842,0.084361,0.09149,0.11882,0.16575,0.34754,0.58696,0.94045,1.2007,1.3486,1.3842,1.4098
549,0.037428,0.048121,0.050498,0.055844,0.070103,0.073073,0.079014,0.086143,0.11407,0.16219,0.34992,0.59706,0.96064,1.2256,1.3741,1.4098,1.4341
550,0.035051,0.045151,0.047527,0.05228,0.06535,0.067726,0.074261,0.08139,0.10931,0.15922,0.35289,0.60775,0.98203,1.2529,1.4003,1.4359,1.4591
551,0.033269,0.042775,0.044557,0.048715,0.061191,0.063568,0.069509,0.076638,0.10575,0.15684,0.35645,0.61904,1.0034,1.2791,1.4264,1.4615,1.4817
552,0.030893,0.040398,0.041586,0.045151,0.057033,0.058815,0.064756,0.071885,0.10159,0.15446,0.36002,0.63092,1.026,1.3058,1.4508,1.484,1.506
553,0.02911,0.038022,0.038616,0.04218,0.052874,0.054656,0.060597,0.067726,0.098619,0.15209,0.36358,0.64162,1.0474,1.3302,1.4733,1.5048,1.5262
554,0.027328,0.03624,0.03624,0.03921,0.049309,0.051092,0.057033,0.064162,0.095649,0.1503,0.36774,0.65231,1.0676,1.3533,1.4941,1.5244,1.5429
555,0.025546,0.033863,0.034457,0.036834,0.046339,0.048121,0.053468,0.060597,0.092678,0.14912,0.37071,0.663,1.0866,1.3735,1.5108,1.5417,1.5589
556,0.024358,0.032081,0.032081,0.034457,0.043369,0.044557,0.050498,0.057627,0.090302,0.14733,0.37428,0.67192,1.1032,1.392,1.5262,1.5559,1.5708
557,0.02317,0.030893,0.030299,0.032081,0.040398,0.04218,0.047527,0.05525,0.087925,0.14615,0.37665,0.68023,1.1187,1.408,1.5387,1.5672,1.5844
558,0.021981,0.02911,0.028516,0.030299,0.038022,0.03921,0.044557,0.05228,0.085549,0.14496,0.37962,0.68796,1.1329,1.4223,1.55,1.5779,1.5922
559,0.020793,0.027922,0.027328,0.028516,0.035645,0.036834,0.042775,0.049904,0.083767,0.14377,0.382,0.69449,1.1448,1.4347,1.5607,1.5856,1.6005
560,0.019605,0.026734,0.025546,0.026734,0.033863,0.035051,0.040398,0.047527,0.081984,0.14258,0.38438,0.70103,1.1567,1.4454,1.5708,1.5928,1.607
561,0.019011,0.025546,0.024358,0.024952,0.032081,0.032675,0.038616,0.045745,0.080202,0.14199,0.38675,0.70816,1.1692,1.4579,1.5785,1.6011,1.6141
562,0.017823,0.024952,0.02317,0.023764,0.030299,0.030893,0.036834,0.043963,0.079014,0.14199,0.39032,0.71588,1.1822,1.4692,1.5856,1.6076,1.6225
563,0.017229,0.023764,0.021981,0.022575,0.028516,0.029705,0.035051,0.042775,0.077826,0.14139,0.39448,0.72538,1.1977,1.4828,1.5957,1.6159,1.6266
564,0.016635,0.022575,0.021387,0.021387,0.027328,0.027922,0.033269,0.040992,0.077232,0.14199,0.39923,0.73667,1.2155,1.4971,1.6023,1.6231,1.6373
565,0.015446,0.021981,0.020199,0.020199,0.025546,0.026734,0.032081,0.039804,0.076638,0.14318,0.40576,0.74974,1.2357,1.5137,1.613,1.6326,1.6409
566,0.014852,0.021387,0.019011,0.019011,0.024358,0.025546,0.030893,0.038616,0.076638,0.14436,0.41289,0.76519,1.2583,1.5304,1.6236,1.6397,1.648
567,0.014258,0.020793,0.018417,0.018417,0.023764,0.024358,0.029705,0.038022,0.076638,0.14555,0.42062,0.78063,1.2803,1.5464,1.6343,1.648,1.6557
568,0.014258,0.019605,0.017823,0.017823,0.022575,0.02317,0.02911,0.037428,0.076638,0.14733,0.42893,0.79608,1.3028,1.5631,1.6415,1.6545,1.6593
569,0.013664,0.019011,0.017229,0.017229,0.021387,0.022575,0.027922,0.03624,0.076638,0.14852,0.43666,0.81153,1.3248,1.5767,1.6486,1.6587,1.6646
570,0.01307,0.018417,0.016635,0.01604,0.020793,0.021387,0.027328,0.035645,0.076638,0.1503,0.44319,0.8246,1.3426,1.5868,1.6522,1.6635,1.6682
571,0.012476,0.018417,0.01604,0.015446,0.020199,0.020793,0.02614,0.035051,0.076638,0.1509,0.44854,0.83529,1.3569,1.5945,1.6551,1.6664,1.6718
572,0.012476,0.017823,0.015446,0.014852,0.019605,0.020199,0.025546,0.034457,0.076044,0.1509,0.45151,0.84183,1.3652,1.5993,1.6569,1.6694,1.6718
573,0.011882,0.017229,0.014852,0.014258,0.019011,0.019605,0.024952,0.033269,0.075449,0.1503,0.45091,0.84242,1.367,1.5993,1.6557,1.667,1.67
574,0.011288,0.016635,0.014852,0.014258,0.017823,0.018417,0.024358,0.032675,0.074261,0.14912,0.44735,0.83648,1.3599,1.5951,1.6545,1.6664,1.6682
575,0.011288,0.016635,0.014258,0.013664,0.017229,0.017823,0.02317,0.032081,0.072479,0.14555,0.43903,0.82163,1.3421,1.5833,1.651,1.6629,1.6664
576,0.010694,0.01604,0.013664,0.01307,0.017229,0.017229,0.022575,0.030893,0.070103,0.14139,0.42656,0.79905,1.3135,1.5672,1.6415,1.6545,1.6629
577,0.010694,0.015446,0.013664,0.01307,0.016635,0.016635,0.021981,0.029705,0.067726,0.13605,0.40933,0.76697,1.2696,1.5381,1.6266,1.6421,1.651
578,0.0101,0.015446,0.01307,0.012476,0.01604,0.01604,0.021387,0.028516,0.064162,0.12892,0.38735,0.72598,1.2102,1.4929,1.5987,1.6213,1.6314
579,0.0101,0.014852,0.012476,0.011882,0.015446,0.01604,0.020199,0.027328,0.060597,0.12119,0.3618,0.67905,1.1389,1.4312,1.5571,1.5833,1.6017
580,0.0095054,0.014852,0.012476,0.011882,0.014852,0.015446,0.019605,0.02614,0.056439,0.11228,0.33388,0.62558,1.0557,1.348,1.4935,1.5274,1.5506
581,0.0095054,0.014258,0.011882,0.011288,0.014258,0.014852,0.018417,0.024358,0.05228,0.10218,0.30239,0.56676,0.95886,1.2434,1.4009,1.4425,1.4716
582,0.0095054,0.014258,0.011882,0.010694,0.014258,0.014258,0.017823,0.02317,0.048121,0.092084,0.27031,0.50616,0.85787,1.124,1.2826,1.3278,1.3617
583,0.0089114,0.013664,0.011288,0.010694,0.013664,0.013664,0.017229,0.021981,0.043963,0.082579,0.23882,0.44735,0.75925,1.0004,1.1537,1.1989,1.2345
584,0.0089114,0.013664,0.011288,0.010694,0.01307,0.01307,0.01604,0.020199,0.039804,0.073667,0.20971,0.39091,0.66419,0.87925,1.0206,1.0634,1.0997
585,0.0089114,0.01307,0.010694,0.0101,0.01307,0.012476,0.015446,0.019011,0.03624,0.06535,0.18239,0.33863,0.57449,0.764,0.89114,0.93035,0.96421
586,0.0083173,0.01307,0.010694,0.0101,0.012476,0.012476,0.014852,0.018417,0.032675,0.057627,0.15803,0.2917,0.4925,0.65706,0.76935,0.8044,0.83589
587,0.0083173,0.012476,0.010694,0.0095054,0.012476,0.011882,0.014258,0.017229,0.029705,0.051092,0.13664,0.25011,0.42121,0.56142,0.66003,0.69152,0.72123
588,0.0083173,0.012476,0.0101,0.0095054,0.011882,0.011882,0.013664,0.01604,0.026734,0.045151,0.11763,0.21387,0.35883,0.47824,0.56439,0.59231,0.61964
589,0.0077232,0.012476,0.0101,0.0089114,0.011882,0.011288,0.01307,0.015446,0.024952,0.040398,0.10159,0.18357,0.30596,0.40814,0.483,0.50795,0.5323
590,0.0077232,0.011882,0.0101,0.0089114,0.011288,0.010694,0.012476,0.014852,0.022575,0.03624,0.088519,0.15803,0.2614,0.34933,0.41408,0.43606,0.45745
591,0.0077232,0.011882,0.0095054,0.0089114,0.011288,0.010694,0.012476,0.014258,0.020793,0.032675,0.077232,0.13605,0.22397,0.29942,0.35645,0.37547,0.39448
592,0.0071291,0.011288,0.0095054,0.0083173,0.010694,0.0101,0.011882,0.013664,0.019605,0.02911,0.067726,0.11822,0.19249,0.25784,0.30774,0.32497,0.3422
593,0.0071291,0.011288,0.0089114,0.0083173,0.010694,0.0101,0.011288,0.01307,0.018417,0.026734,0.059409,0.10278,0.16635,0.22278,0.26734,0.28279,0.29823
594,0.0071291,0.011288,0.0089114,0.0083173,0.0101,0.0095054,0.011288,0.012476,0.017229,0.024358,0.052874,0.090896,0.14496,0.19367,0.23348,0.24714,0.26199
595,0.0071291,0.010694,0.0089114,0.0077232,0.0101,0.0095054,0.010694,0.011882,0.01604,0.022575,0.047527,0.080202,0.12714,0.16991,0.20556,0.21803,0.2317
596,0.006535,0.010694,0.0089114,0.0077232,0.0101,0.0089114,0.010694,0.011288,0.015446,0.021387,0.042775,0.071885,0.11228,0.14971,0.18179,0.19367,0.20615
597,0.006535,0.010694,0.0083173,0.0077232,0.0095054,0.0089114,0.0101,0.011288,0.014852,0.019605,0.03921,0.064162,0.099807,0.13308,0.16219,0.17288,0.18476
598,0.006535,0.0101,0.0083173,0.0077232,0.0095054,0.0089114,0.0101,0.010694,0.014258,0.018417,0.035645,0.057627,0.089114,0.11882,0.14496,0.15506,0.16575
599,0.006535,0.0101,0.0083173,0.0071291,0.0089114,0.0083173,0.0095054,0.010694,0.013664,0.017229,0.032675,0.05228,0.079608,0.10634,0.13011,0.13902,0.14971
600,0.0059409,0.0101,0.0077232,0.0071291,0.0089114,0.0083173,0.0095054,0.0101,0.01307,0.016635,0.029705,0.047527,0.071291,0.095054,0.11704,0.12535,0.13486
601,0.0059409,0.0095054,0.0077232,0.0071291,0.0089114,0.0083173,0.0089114,0.0101,0.012476,0.015446,0.027328,0.042775,0.063568,0.084955,0.10515,0.11288,0.12179
602,0.0059409,0.0095054,0.0077232,0.006535,0.0089114,0.0077232,0.0089114,0.0095054,0.011882,0.014852,0.025546,0.03921,0.057627,0.076638,0.095054,0.10278,0.11109
603,0.0059409,0.0095054,0.0077232,0.006535,0.0083173,0.0077232,0.0089114,0.0095054,0.011288,0.014258,0.023764,0.035645,0.051686,0.068914,0.086143,0.092678,0.101
604,0.0059409,0.0095054,0.0071291,0.006535,0.0083173,0.0077232,0.0083173,0.0089114,0.011288,0.013664,0.021981,0.032675,0.046339,0.062379,0.07842,0.084361,0.092084
605,0.0053468,0.0089114,0.0071291,0.006535,0.0083173,0.0071291,0.0083173,0.0089114,0.010694,0.01307,0.020793,0.030299,0.04218,0.056439,0.071291,0.077232,0.084361
606,0.0053468,0.0089114,0.0071291,0.006535,0.0077232,0.0071291,0.0083173,0.0089114,0.010694,0.012476,0.019011,0.027922,0.038022,0.051092,0.064756,0.070697,0.077232
607,0.0053468,0.0089114,0.0071291,0.0059409,0.0077232,0.0071291,0.0077232,0.0083173,0.0101,0.011882,0.017823,0.025546,0.034457,0.046339,0.059409,0.064756,0.070697
608,0.0053468,0.0083173,0.006535,0.0059409,0.0077232,0.006535,0.0077232,0.0083173,0.0095054,0.011288,0.016635,0.023764,0.031487,0.04218,0.054062,0.059409,0.064756
609,0.0047527,0.0083173,0.006535,0.0059409,0.0077232,0.006535,0.0077232,0.0077232,0.0095054,0.010694,0.01604,0.021981,0.02911,0.038616,0.049904,0.054656,0.060003
610,0.0047527,0.0083173,0.006535,0.0059409,0.0071291,0.006535,0.0071291,0.0077232,0.0089114,0.010694,0.014852,0.020793,0.026734,0.035645,0.045745,0.050498,0.05525
611,0.0047527,0.0083173,0.006535,0.0059409,0.0071291,0.006535,0.0071291,0.0077232,0.0089114,0.0101,0.014258,0.019605,0.024358,0.032675,0.04218,0.046339,0.051686
612,0.0047527,0.0083173,0.006535,0.0053468,0.0071291,0.0059409,0.0071291,0.0071291,0.0089114,0.0095054,0.013664,0.018417,0.022575,0.030299,0.03921,0.043369,0.048121
613,0.0047527,0.0077232,0.0059409,0.0053468,0.0071291,0.0059409,0.006535,0.0071291,0.0083173,0.0095054,0.01307,0.017229,0.020793,0.027922,0.03624,0.040398,0.044557
614,0.0047527,0.0077232,0.0059409,0.0053468,0.006535,0.0059409,0.006535,0.0071291,0.0083173,0.0089114,0.012476,0.01604,0.019011,0.02614,0.033863,0.037428,0.041586
615,0.0047527,0.0077232,0.0059409,0.0053468,0.006535,0.0059409,0.006535,0.0071291,0.0077232,0.0089114,0.011882,0.015446,0.017823,0.024358,0.032081,0.035051,0.03921
616,0.0041586,0.0077232,0.0059409,0.0053468,0.006535,0.0053468,0.006535,0.006535,0.0077232,0.0083173,0.011288,0.014852,0.016635,0.022575,0.029705,0.033269,0.036834
617,0.0041586,0.0071291,0.0059409,0.0053468,0.006535,0.0053468,0.0059409,0.006535,0.0077232,0.0083173,0.010694,0.013664,0.01604,0.021387,0.028516,0.031487,0.035051
618,0.0041586,0.0071291,0.0053468,0.0047527,0.0059409,0.0053468,0.0059409,0.006535,0.0071291,0.0083173,0.010694,0.01307,0.014852,0.020199,0.026734,0.029705,0.033269
619,0.0041586,0.0071291,0.0053468,0.0047527,0.0059409,0.0053468,0.0059409,0.006535,0.0071291,0.0077232,0.0101,0.012476,0.014258,0.019011,0.025546,0.027922,0.031487
620,0.0041586,0.0071291,0.0053468,0.0047527,0.0059409,0.0053468,0.0059409,0.0059409,0.0071291,0.0077232,0.0095054,0.012476,0.01307,0.017823,0.023764,0.026734,0.029705
621,0.0041586,0.006535,0.0053468,0.0047527,0.0059409,0.0053468,0.0059409,0.0059409,0.0071291,0.0077232,0.0095054,0.011882,0.012476,0.017229,0.022575,0.025546,0.028516
622,0.0035645,0.006535,0.0053468,0.0047527,0.0059409,0.0047527,0.0053468,0.0059409,0.006535,0.0071291,0.0089114,0.011288,0.011882,0.01604,0.021387,0.024358,0.027328
623,0.0035645,0.006535,0.0053468,0.0047527,0.0053468,0.0047527,0.0053468,0.0059409,0.006535,0.0071291,0.0089114,0.010694,0.011288,0.015446,0.020793,0.02317,0.025546
624,0.0035645,0.006535,0.0047527,0.0047527,0.0053468,0.0047527,0.0053468,0.0053468,0.006535,0.006535,0.0083173,0.010694,0.010694,0.014852,0.019605,0.021981,0.024358
625,0.0035645,0.006535,0.0047527,0.0041586,0.0053468,0.0047527,0.0053468,0.0053468,0.0059409,0.006535,0.0083173,0.0101,0.0101,0.014258,0.019011,0.020793,0.023764
626,0.0035645,0.0059409,0.0047527,0.0041586,0.0053468,0.0047527,0.0047527,0.0053468,0.0059409,0.006535,0.0077232,0.0095054,0.0101,0.01307,0.017823,0.020199,0.022575
627,0.0035645,0.0059409,0.0047527,0.0041586,0.0053468,0.0041586,0.0047527,0.0053468,0.0059409,0.0059409,0.0077232,0.0095054,0.0095054,0.012476,0.017229,0.019011,0.021387
628,0.0035645,0.0059409,0.0047527,0.0041586,0.0047527,0.0041586,0.0047527,0.0047527,0.0053468,0.0059409,0.0071291,0.0089114,0.0089114,0.011882,0.01604,0.018417,0.020793
629,0.0029705,0.0059409,0.0041586,0.0041586,0.0047527,0.0041586,0.0047527,0.0047527,0.0053468,0.0059409,0.0071291,0.0083173,0.0083173,0.011288,0.015446,0.017823,0.019605
630,0.0029705,0.0053468,0.0041586,0.0035645,0.0047527,0.0041586,0.0041586,0.0047527,0.0053468,0.0059409,0.0071291,0.0083173,0.0077232,0.011288,0.014852,0.016635,0.019011
631,0.0029705,0.0053468,0.0041586,0.0035645,0.0047527,0.0035645,0.0041586,0.0047527,0.0053468,0.0053468,0.006535,0.0077232,0.0077232,0.010694,0.014258,0.01604,0.017823
632,0.0029705,0.0053468,0.0041586,0.0035645,0.0047527,0.0035645,0.0041586,0.0041586,0.0047527,0.0053468,0.006535,0.0077232,0.0071291,0.0101,0.013664,0.015446,0.017229
633,0.0029705,0.0053468,0.0041586,0.0035645,0.0041586,0.0035645,0.0041586,0.0041586,0.0047527,0.0053468,0.0059409,0.0077232,0.0071291,0.0095054,0.01307,0.014852,0.016635
634,0.0029705,0.0053468,0.0041586,0.0035645,0.0041586,0.0035645,0.0041586,0.0041586,0.0047527,0.0053468,0.0059409,0.0071291,0.006535,0.0095054,0.012476,0.014258,0.01604
635,0.0029705,0.0053468,0.0035645,0.0035645,0.0041586,0.0035645,0.0041586,0.0041586,0.0047527,0.0047527,0.0059409,0.0071291,0.006535,0.0089114,0.011882,0.013664,0.015446
636,0.0023764,0.0047527,0.0035645,0.0035645,0.0041586,0.0035645,0.0035645,0.0041586,0.0041586,0.0047527,0.0053468,0.006535,0.0059409,0.0083173,0.011882,0.01307,0.014852
637,0.0023764,0.0047527,0.0035645,0.0029705,0.0041586,0.0035645,0.0035645,0.0035645,0.0041586,0.0047527,0.0053468,0.006535,0.0059409,0.0083173,0.011288,0.012476,0.014258
638,0.0023764,0.0047527,0.0035645,0.0029705,0.0041586,0.0029705,0.0035645,0.0035645,0.0041586,0.0047527,0.0053468,0.006535,0.0053468,0.0077232,0.010694,0.012476,0.013664
639,0.0023764,0.0047527,0.0035645,0.0029705,0.0035645,0.0029705,0.0035645,0.0035645,0.0041586,0.0041586,0.0053468,0.0059409,0.0053468,0.0077232,0.0101,0.011882,0.01307
640,0.0023764,0.0047527,0.0035645,0.0029705,0.0035645,0.0029705,0.0035645,0.0035645,0.0041586,0.0041586,0.0047527,0.0059409,0.0047527,0.0071291,0.0101,0.011288,0.012476
641,0.0023764,0.0041586,0.0035645,0.0029705,0.0035645,0.0029705,0.0035645,0.0035645,0.0041586,0.0041586,0.0047527,0.0059409,0.0047527,0.0071291,0.0095054,0.010694,0.011882
642,0.0023764,0.0041586,0.0029705,0.0029705,0.0035645,0.0029705,0.0029705,0.0035645,0.0035645,0.0041586,0.0047527,0.0053468,0.0047527,0.006535,0.0095054,0.010694,0.011882
643,0.0023764,0.0041586,0.0029705,0.0029705,0.0035645,0.0029705,0.0029705,0.0035645,0.0035645,0.0041586,0.0047527,0.0053468,0.0041586,0.006535,0.0089114,0.0101,0.011288
644,0.0023764,0.0041586,0.0029705,0.0029705,0.0035645,0.0029705,0.0029705,0.0029705,0.0035645,0.0035645,0.0041586,0.0053468,0.0041586,0.0059409,0.0089114,0.0095054,0.010694
645,0.0023764,0.0041586,0.0029705,0.0023764,0.0035645,0.0023764,0.0029705,0.0029705,0.0035645,0.0035645,0.0041586,0.0047527,0.0041586,0.0059409,0.0083173,0.0095054,0.0101
646,0.0017823,0.0041586,0.0029705,0.0023764,0.0029705,0.0023764,0.0029705,0.0029705,0.0035645,0.0035645,0.0041586,0.0047527,0.0035645,0.0059409,0.0083173,0.0089114,0.0101
647,0.0017823,0.0041586,0.0029705,0.0023764,0.0029705,0.0023764,0.0029705,0.0029705,0.0035645,0.0035645,0.0041586,0.0047527,0.0035645,0.0053468,0.0077232,0.0089114,0.0095054
648,0.0017823,0.0035645,0.0029705,0.0023764,0.0029705,0.0023764,0.0029705,0.0029705,0.0029705,0.0035645,0.0041586,0.0047527,0.0035645,0.0053468,0.0077232,0.0083173,0.0095054
649,0.0017823,0.0035645,0.0029705,0.0023764,0.0029705,0.0023764,0.0023764,0.0029705,0.0029705,0.0029705,0.0035645,0.0041586,0.0035645,0.0053468,0.0071291,0.0083173,0.0089114
650,0.0017823,0.0035645,0.0023764,0.0023764,0.0029705,0.0023764,0.0023764,0.0023764,0.0029705,0.0029705,0.0035645,0.0041586,0.0029705,0.0047527,0.0071291,0.0077232,0.0083173
651,0.0017823,0.0035645,0.0023764,0.0023764,0.0029705,0.0023764,0.0023764,0.0023764,0.0029705,0.0029705,0.0035645,0.0041586,0.0029705,0.0047527,0.006535,0.0077232,0.0083173
652,0.0017823,0.0035645,0.0023764,0.0023764,0.0029705,0.0017823,0.0023764,0.0023764,0.0029705,0.0029705,0.0035645,0.0041586,0.0029705,0.0047527,0.006535,0.0071291,0.0077232
653,0.0017823,0.0035645,0.0023764,0.0017823,0.0023764,0.0017823,0.0023764,0.0023764,0.0029705,0.0029705,0.0029705,0.0041586,0.0029705,0.0041586,0.006535,0.0071291,0.0077232
654,0.0017823,0.0029705,0.0023764,0.0017823,0.0023764,0.0017823,0.0023764,0.0023764,0.0023764,0.0023764,0.0029705,0.0035645,0.0023764,0.0041586,0.0059409,0.006535,0.0071291
655,0.0017823,0.0029705,0.0023764,0.0017823,0.0023764,0.0017823,0.0023764,0.0023764,0.0023764,0.0023764,0.0029705,0.0035645,0.0023764,0.0041586,0.0059409,0.006535,0.0071291
656,0.0011882,0.0029705,0.0023764,0.0017823,0.0023764,0.0017823,0.0017823,0.0023764,0.0023764,0.0023764,0.0029705,0.0035645,0.0023764,0.0035645,0.0059409,0.006535,0.006535
657,0.0011882,0.0029705,0.0017823,0.0017823,0.0023764,0.0017823,0.0017823,0.0017823,0.0023764,0.0023764,0.0029705,0.0035645,0.0023764,0.0035645,0.0053468,0.0059409,0.006535
658,0.0011882,0.0029705,0.0017823,0.0017823,0.0023764,0.0017823,0.0017823,0.0017823,0.0023764,0.0023764,0.0023764,0.0029705,0.0023764,0.0035645,0.0053468,0.0059409,0.0059409
659,0.0011882,0.0029705,0.0017823,0.0017823,0.0023764,0.0017823,0.0017823,0.0017823,0.0023764,0.0023764,0.0023764,0.0029705,0.0017823,0.0035645,0.0053468,0.0053468,0.0059409
