0,1,1.5,2,2.5,3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9
665,0.0016308,0.00097847,0.00032616,0.00032616,0.0013046,0.00097847,0.00032616,0.00032616,0.0029354,0.0048924,0.0055447,0.006197,0.0065232,0.006197,0.006197,0.0058708,0.0055447
666,0.0016308,0.0013046,0.00032616,0.00032616,0.0013046,0.00097847,0.00032616,0.00032616,0.0026093,0.0045662,0.0052185,0.0055447,0.0058708,0.0055447,0.0055447,0.0052185,0.0052185
667,0.0016308,0.0013046,0.00032616,0.00032616,0.0013046,0.00097847,0.00032616,0.00032616,0.0022831,0.0039139,0.0045662,0.0052185,0.0052185,0.0052185,0.0052185,0.0048924,0.0045662
668,0.0016308,0.0013046,0.00032616,0.00032616,0.0013046,0.00097847,0.00065232,0,0.0022831,0.0035877,0.0042401,0.0045662,0.0048924,0.0045662,0.0045662,0.0042401,0.0042401
669,0.0016308,0.0016308,0.00032616,0.00032616,0.0013046,0.00097847,0.00065232,0,0.0019569,0.0032616,0.0035877,0.0042401,0.0042401,0.0042401,0.0042401,0.0039139,0.0035877
670,0.0016308,0.0016308,0.00032616,0.00032616,0.0013046,0.00097847,0.00065232,0,0.0019569,0.0029354,0.0032616,0.0039139,0.0039139,0.0039139,0.0039139,0.0035877,0.0032616
671,0.0016308,0.0016308,0.00065232,0.00065232,0.0013046,0.00097847,0.00065232,0,0.0016308,0.0029354,0.0029354,0.0035877,0.0035877,0.0035877,0.0035877,0.0032616,0.0029354
672,0.0016308,0.0016308,0.00032616,0.00032616,0.0013046,0.0013046,0.00065232,0.00032616,0.0016308,0.0026093,0.0029354,0.0032616,0.0032616,0.0032616,0.0032616,0.0029354,0.0026093
673,0.0016308,0.0016308,0.00032616,0.00032616,0.0013046,0.0013046,0.00065232,0.00032616,0.0013046,0.0022831,0.0026093,0.0029354,0.0029354,0.0029354,0.0029354,0.0026093,0.0026093
674,0.0016308,0.0016308,0.00032616,0.00032616,0.0013046,0.0013046,0.00065232,0.00032616,0.0013046,0.0022831,0.0022831,0.0026093,0.0029354,0.0026093,0.0026093,0.0022831,0.0022831
675,0.0016308,0.0016308,0.00065232,0.00065232,0.0013046,0.0013046,0.00065232,0.00032616,0.00097847,0.0019569,0.0019569,0.0022831,0.0026093,0.0026093,0.0022831,0.0022831,0.0019569
676,0.0016308,0.0016308,0.00032616,0.00032616,0.0013046,0.0013046,0.00097847,0.00032616,0.00097847,0.0019569,0.0019569,0.0022831,0.0022831,0.0022831,0.0022831,0.0019569,0.0019569
677,0.0016308,0.0016308,0.00032616,0.00032616,0.0013046,0.0013046,0.00097847,0.00032616,0.00097847,0.0016308,0.0016308,0.0019569,0.0022831,0.0019569,0.0019569,0.0019569,0.0016308
678,0.0016308,0.0016308,0.00032616,0.00032616,0.0013046,0.0013046,0.00097847,0.00065232,0.00097847,0.0016308,0.0016308,0.0016308,0.0019569,0.0019569,0.0019569,0.0016308,0.0016308
679,0.0016308,0.0016308,0.00032616,0.00032616,0.0013046,0.0013046,0.00097847,0.00065232,0.00065232,0.0013046,0.0013046,0.0016308,0.0019569,0.0016308,0.0016308,0.0016308,0.0013046
680,0.0016308,0.0016308,0.00032616,0.00032616,0.0013046,0.0013046,0.00097847,0.00065232,0.00065232,0.0013046,0.0013046,0.0016308,0.0016308,0.0016308,0.0016308,0.0013046,0.0013046
681,0.0016308,0.0016308,0.00032616,0.00032616,0.0013046,0.0013046,0.00097847,0.00065232,0.00065232,0.0013046,0.00097847,0.0013046,0.0016308,0.0013046,0.0013046,0.0013046,0.00097847
682,0.0016308,0.0016308,0.00032616,0.00032616,0.0013046,0.0013046,0.00097847,0.00065232,0.00065232,0.00097847,0.00097847,0.0013046,0.0013046,0.0013046,0.0013046,0.00097847,0.00097847
683,0.0016308,0.0016308,0.00032616,0.00032616,0.0013046,0.0013046,0.00097847,0.00065232,0.00065232,0.00097847,0.00097847,0.00097847,0.0013046,0.0013046,0.0013046,0.00097847,0.00097847
684,0.0016308,0.0016308,0.00032616,0.00032616,0.0013046,0.0013046,0.00097847,0.00065232,0.00032616,0.00097847,0.00065232,0.00097847,0.0013046,0.00097847,0.00097847,0.00097847,0.00065232
685,0.0016308,0.0016308,0.00032616,0.00032616,0.0013046,0.0013046,0.00097847,0.00065232,0.00032616,0.00097847,0.00065232,0.00097847,0.00097847,0.00097847,0.00097847,0.00097847,0.00065232
686,0.0016308,0.0016308,0.00032616,0.00032616,0.0013046,0.0013046,0.00097847,0.00065232,0.00032616,0.00065232,0.00065232,0.00065232,0.00097847,0.00097847,0.00097847,0.00065232,0.00065232
687,0.0016308,0.0016308,0.00032616,0.00032616,0.0013046,0.0013046,0.00097847,0.00065232,0.00032616,0.00065232,0.00065232,0.00065232,0.00097847,0.00097847,0.00097847,0.00065232,0.00065232
688,0.0016308,0.0016308,0.00032616,0.00032616,0.0013046,0.0013046,0.00097847,0.00065232,0.00032616,0.00065232,0.00065232,0.00065232,0.00097847,0.00065232,0.00065232,0.00065232,0.00065232
689,0.0016308,0.0016308,0.00032616,0.00032616,0.0013046,0.0013046,0.00097847,0.00097847,0.00032616,0.00065232,0.00032616,0.00065232,0.00065232,0.00065232,0.00065232,0.00065232,0.00032616
690,0.0016308,0.0016308,0.00032616,0.00032616,0.0013046,0.0013046,0.00097847,0.00097847,0.00032616,0.00065232,0.00032616,0.00032616,0.00065232,0.00065232,0.00065232,0.00032616,0.00032616
691,0.0016308,0.0016308,0.00032616,0.00032616,0.0013046,0.0013046,0.00097847,0.00097847,0,0.00065232,0.00032616,0.00032616,0.00065232,0.00065232,0.00065232,0.00032616,0.00032616
692,0.0016308,0.0016308,0.00032616,0.00032616,0.0013046,0.0013046,0.00097847,0.00097847,0,0.00032616,0.00032616,0.00032616,0.00065232,0.00032616,0.00065232,0.00032616,0.00032616
693,0.0016308,0.0016308,0.00032616,0.00032616,0.0013046,0.0013046,0.00097847,0.00097847,0,0.00032616,0.00032616,0.00032616,0.00032616,0.00032616,0.00032616,0.00032616,0.00032616
694,0.0016308,0.0016308,0.00032616,0.00032616,0.0016308,0.0013046,0.00097847,0.00097847,0,0.00032616,0,0.00032616,0.00032616,0.00032616,0.00032616,0.00032616,0
695,0.0016308,0.0016308,0.00032616,0.00032616,0.0016308,0.0013046,0.00097847,0.00097847,0,0.00032616,0,0,0.00032616,0.00032616,0.00032616,0.00032616,0
696,0.0016308,0.0016308,0.00032616,0.00032616,0.0016308,0.0013046,0.00097847,0.00097847,0,0.00032616,0,0,0.00032616,0.00032616,0.00032616,0,0
697,0.0016308,0.0016308,0.00032616,0.00032616,0.0016308,0.0013046,0.00097847,0.00097847,0,0.00032616,0,0,0.00032616,0.00032616,0.00032616,0,0
698,0.0016308,0.0016308,0.00032616,0.00032616,0.0016308,0.0013046,0.00097847,0.00097847,0,0.00032616,0,0,0.00032616,0.00032616,0.00032616,0,0
699,0.0016308,0.0016308,0.00032616,0.00032616,0.0016308,0.0013046,0.00097847,0.00097847,0,0.00032616,0,0,0.00032616,0,0.00032616,0,0
700,0.0016308,0.0016308,0.00032616,0.00032616,0.0016308,0.0013046,0.0013046,0.00097847,0,0,0,0,0,0,0,0,0
